2010 Federal Election Senate First Preferences By Division By Candidate By Vote Type  [Please Note: These results are not final. Event:15508 Phase:PostElection Generated:2010-09-06T22:08:56 Cycle:7c9a5a27-5e51-47dd-8420-35fbfd884996 Created:2010-09-06T21:51:16 Environment:PROD Site:FDC Server:DB01 Version:6.0.9.8314]
StateAb,DivisionID,DivisionNm,Ticket,BallotPosition,CandidateID,CandidateDetails,PartyName,PartyAb,Elected,HistoricElected,OrdinaryVotes,AbsentVotes,ProvisionalVotes,PrePollVotes,PostalVotes,TotalVotes
VIC,204,Casey,D,3,21878,"BUI, Nam",Australian Greens,GRN,N,N,4,0,0,0,1,5
VIC,204,Casey,D,4,21883,"HARGRAVE, Jen",Australian Greens,GRN,N,N,15,1,0,0,2,18
VIC,204,Casey,D,5,21885,"RIVENDELL, Julie",Australian Greens,GRN,N,N,9,1,0,0,0,10
VIC,204,Casey,D,6,21887,"SHNOOKAL, Liezl",Australian Greens,GRN,N,N,19,2,0,0,2,23
VIC,204,Casey,D,9998,0,Unapportioned,Australian Greens,GRN,N,N,381,0,0,0,0,381
VIC,204,Casey,E,0,22123,E Ticket Votes,Senator On-Line,SOL,N,N,30,3,0,2,3,38
VIC,204,Casey,E,1,21434,"SARGENT, Glenn R",Senator On-Line,SOL,N,N,6,0,0,0,2,8
VIC,204,Casey,E,2,21437,"WARDLE, Emma Louise",Senator On-Line,SOL,N,N,4,0,0,0,0,4
VIC,204,Casey,E,9998,0,Unapportioned,Senator On-Line,SOL,N,N,0,0,0,0,0,0
VIC,204,Casey,F,0,22136,F Ticket Votes,Democratic Labor Party (DLP) of Australia,DLP,N,N,1130,119,13,51,127,1440
VIC,204,Casey,F,1,21985,"MADIGAN, John",Democratic Labor Party (DLP) of Australia,DLP,N,N,19,1,0,0,3,23
VIC,204,Casey,F,2,21987,"GONSALVEZ, Geraldine",Democratic Labor Party (DLP) of Australia,DLP,N,N,2,0,0,0,0,2
VIC,204,Casey,F,3,21989,"KAVANAGH, John",Democratic Labor Party (DLP) of Australia,DLP,N,N,2,0,0,0,0,2
VIC,204,Casey,F,9998,0,Unapportioned,Democratic Labor Party (DLP) of Australia,DLP,N,N,33,0,0,0,0,33
VIC,204,Casey,G,0,22128,G Ticket Votes,Australian Democrats,DEM,N,N,275,28,1,13,34,351
VIC,204,Casey,G,1,21708,"HOWE, Roger",Australian Democrats,DEM,N,N,55,1,0,0,3,59
VIC,204,Casey,G,2,21711,"WESTGARTH, Rick",Australian Democrats,DEM,N,N,6,0,0,0,0,6
VIC,204,Casey,G,9998,0,Unapportioned,Australian Democrats,DEM,N,N,8,0,0,0,0,8
VIC,204,Casey,H,0,22125,H Ticket Votes,Shooters and Fishers,ASP,N,N,931,99,11,49,109,1199
VIC,204,Casey,H,1,21443,"KELLY, Peter Maxwell",Shooters and Fishers,ASP,N,N,59,3,0,0,8,70
VIC,204,Casey,H,2,21445,"KRSTIC, Alex",Shooters and Fishers,ASP,N,N,5,0,0,0,4,9
VIC,204,Casey,H,9998,0,Unapportioned,Shooters and Fishers,ASP,N,N,30,0,0,0,0,30
VIC,204,Casey,I,0,22117,I Ticket Votes,Australian Sex Party,ASXP,N,N,1603,180,17,42,98,1940
VIC,204,Casey,I,1,20835,"PATTEN, Fiona",Australian Sex Party,ASXP,N,N,78,7,0,0,4,89
VIC,204,Casey,I,2,20836,"WILSON, Emma",Australian Sex Party,ASXP,N,N,7,0,0,0,0,7
VIC,204,Casey,I,3,20837,"BLAKEY, Katie",Australian Sex Party,ASXP,N,N,3,1,0,0,1,5
VIC,204,Casey,I,9998,0,Unapportioned,Australian Sex Party,ASXP,N,N,57,0,0,0,0,57
VIC,204,Casey,J,0,22130,J Ticket Votes,The Climate Sceptics,TCS,N,N,74,9,1,6,16,106
VIC,204,Casey,J,1,21869,"DAWSON, Chris",The Climate Sceptics,TCS,N,N,12,0,0,0,1,13
VIC,204,Casey,J,2,21872,"HOLMES, Lee",The Climate Sceptics,TCS,N,N,1,0,0,0,0,1
VIC,204,Casey,J,9998,0,Unapportioned,The Climate Sceptics,TCS,N,N,1,0,0,0,0,1
VIC,204,Casey,K,0,22121,K Ticket Votes,Socialist Alliance,SAL,N,N,39,2,0,1,1,43
VIC,204,Casey,K,1,21108,"WINDISCH, Margarita",Socialist Alliance,SAL,N,N,6,0,0,0,0,6
VIC,204,Casey,K,2,21114,"FIREBRACE, Sharon",Socialist Alliance,SAL,N,N,1,0,0,0,0,1
VIC,204,Casey,K,3,21116,"GUY, Ron",Socialist Alliance,SAL,N,N,0,0,0,0,0,0
VIC,204,Casey,K,9998,0,Unapportioned,Socialist Alliance,SAL,N,N,1,0,0,0,0,1
VIC,204,Casey,L,0,22116,L Ticket Votes,Citizens Electoral Council,CEC,N,N,28,1,0,1,3,33
VIC,204,Casey,L,1,20771,"MITCHELL, Doug",Citizens Electoral Council,CEC,N,N,3,0,0,0,0,3
VIC,204,Casey,L,2,20775,"ISHERWOOD, Katherine",Citizens Electoral Council,CEC,N,N,1,0,0,0,0,1
VIC,204,Casey,L,9998,0,Unapportioned,Citizens Electoral Council,CEC,N,N,1,0,0,0,0,1
VIC,204,Casey,M,0,22135,M Ticket Votes,Building Australia,BAP,N,N,97,7,1,5,9,119
VIC,204,Casey,M,1,21982,"EVANS, Darren",Building Australia,BAP,N,N,2,1,0,0,2,5
VIC,204,Casey,M,2,21983,"WHITE, Sam",Building Australia,BAP,N,N,0,1,0,0,0,1
VIC,204,Casey,M,9998,0,Unapportioned,Building Australia,BAP,N,N,1,0,0,0,0,1
VIC,204,Casey,N,0,22127,N Ticket Votes,One Nation,ON,N,N,241,23,0,11,28,303
VIC,204,Casey,N,1,21700,"TOWNSEND, Rosalyn",One Nation,ON,N,N,16,0,0,0,1,17
VIC,204,Casey,N,2,21704,"TOWNSEND, Phillip",One Nation,ON,N,N,2,0,0,0,0,2
VIC,204,Casey,N,9998,0,Unapportioned,One Nation,ON,N,N,11,0,0,0,0,11
VIC,204,Casey,O,0,22118,O Ticket Votes,Liberal/The Nationals,LNP,N,N,26844,1413,112,1050,3114,32533
VIC,204,Casey,O,1,21950,"RONALDSON, Michael",Liberal,LP,N,Y,259,6,0,0,34,299
VIC,204,Casey,O,2,21952,"McKENZIE, Bridget",The Nationals,NP,N,N,14,0,0,0,3,17
VIC,204,Casey,O,3,21954,"McGAURAN, Julian",Liberal,LP,N,Y,21,0,0,0,6,27
VIC,204,Casey,O,4,21956,"JENNISON, Susan",Liberal,LP,N,N,15,1,0,0,0,16
VIC,204,Casey,O,9998,0,Unapportioned,Liberal/The Nationals,LNP,N,N,727,0,0,0,0,727
VIC,204,Casey,P,0,22132,P Ticket Votes,Christian Democratic Party,CDP,N,N,321,11,3,3,35,373
VIC,204,Casey,P,1,21894,"JANSON, Vickie",Christian Democratic Party,CDP,N,N,37,2,0,0,4,43
VIC,204,Casey,P,2,21911,"EDDY-VEITZ, BEN",Christian Democratic Party,CDP,N,N,3,1,0,0,2,6
VIC,204,Casey,P,9998,0,Unapportioned,Christian Democratic Party,CDP,N,N,10,0,0,0,0,10
VIC,204,Casey,Q,0,22124,Q Ticket Votes,Australian Labor Party,ALP,N,N,22677,1442,142,783,1831,26875
VIC,204,Casey,Q,1,21330,"CARR, Kim John",Australian Labor Party,ALP,N,Y,246,9,0,0,20,275
VIC,204,Casey,Q,2,21337,"CONROY, Stephen Michael",Australian Labor Party,ALP,N,Y,29,4,0,0,4,37
VIC,204,Casey,Q,3,21344,"THOW, Antony",Australian Labor Party,ALP,N,N,7,1,0,0,1,9
VIC,204,Casey,Q,4,21347,"LEWIS, Marg",Australian Labor Party,ALP,N,N,20,1,0,0,0,21
VIC,204,Casey,Q,5,21358,"FREEMAN, Shelly",Australian Labor Party,ALP,N,N,22,2,0,0,2,26
VIC,204,Casey,Q,9998,0,Unapportioned,Australian Labor Party,ALP,N,N,625,0,0,0,0,625
VIC,204,Casey,R,0,22120,R Ticket Votes,Secular Party of Australia,SPA,N,N,40,3,0,2,4,49
VIC,204,Casey,R,1,20874,"PERKINS, John Leslie",Secular Party of Australia,SPA,N,N,10,0,0,0,1,11
VIC,204,Casey,R,2,20877,"SCEATS, Rosemary Elizabeth",Secular Party of Australia,SPA,N,N,0,0,0,0,0,0
VIC,204,Casey,R,9998,0,Unapportioned,Secular Party of Australia,SPA,N,N,3,0,0,0,0,3
VIC,204,Casey,S,0,22134,S Ticket Votes,Carers Alliance,CA,N,N,81,9,0,7,36,133
VIC,204,Casey,S,1,21941,"MONTEAGLE, Christopher",Carers Alliance,CA,N,N,10,0,0,0,4,14
VIC,204,Casey,S,2,21942,"PEACOCK, Wendy",Carers Alliance,CA,N,N,4,0,0,0,1,5
VIC,204,Casey,S,9998,0,Unapportioned,Carers Alliance,CA,N,N,2,0,0,0,0,2
VIC,204,Casey,T,0,22122,T Ticket Votes,Liberal Democrats (LDP),LDP,N,N,1152,113,6,83,132,1486
VIC,204,Casey,T,1,21251,"CURRIE, Ross",Liberal Democrats (LDP),LDP,N,N,22,2,0,0,0,24
VIC,204,Casey,T,2,21310,"KLASS, Graeme Michael",Liberal Democrats (LDP),LDP,N,N,4,0,0,0,0,4
VIC,204,Casey,T,9998,0,Unapportioned,Liberal Democrats (LDP),LDP,N,N,35,0,0,0,0,35
VIC,204,Casey,U,0,22133,U Ticket Votes,,,N,N,65,3,0,2,9,79
VIC,204,Casey,U,1,21913,"MAYNE, Stephen",,,N,N,30,0,0,0,4,34
VIC,204,Casey,U,2,21914,"PICCININI, Paula",,,N,N,1,0,0,0,0,1
VIC,204,Casey,U,9998,0,Unapportioned,,,N,N,1,0,0,0,0,1
VIC,204,Casey,UG,1,20887,"BEALE, Grant",Independent,IND,N,N,8,1,0,0,3,12
VIC,204,Casey,UG,2,21428,"SHEA, Glenn",Independent,IND,N,N,6,1,0,0,0,7
VIC,205,Chisholm,A,0,22119,A Ticket Votes,Socialist Equality Party,SEP,N,N,160,15,1,11,6,193
VIC,205,Chisholm,A,1,20946,"O'CONNOR, Patrick",Socialist Equality Party,SEP,N,N,22,1,0,0,0,23
VIC,205,Chisholm,A,2,20951,"VONGVIXAY, Keo",Socialist Equality Party,SEP,N,N,2,2,0,0,0,4
VIC,205,Chisholm,A,9998,0,Unapportioned,Socialist Equality Party,SEP,N,N,0,0,0,0,0,0
VIC,205,Chisholm,B,0,22126,B Ticket Votes,,,N,N,52,6,1,4,1,64
VIC,205,Chisholm,B,1,21509,"TOSCANO, Joseph",,,N,N,10,0,0,0,4,14
VIC,205,Chisholm,B,2,21512,"WARFE, Jenny",,,N,N,3,1,0,0,0,4
VIC,205,Chisholm,B,3,21514,"SADAUSKAS, Andrew",,,N,N,2,0,0,0,0,2
VIC,205,Chisholm,B,9998,0,Unapportioned,,,N,N,0,0,0,0,0,0
VIC,205,Chisholm,C,0,22129,C Ticket Votes,Family First,FFP,N,N,1387,121,11,83,106,1708
VIC,205,Chisholm,C,1,21716,"FIELDING, Steven",Family First,FFP,N,Y,129,5,0,0,9,143
VIC,205,Chisholm,C,2,21728,"PLUMRIDGE, Gary",Family First,FFP,N,N,6,0,0,0,0,6
VIC,205,Chisholm,C,3,21732,"BOWN SEELEY, Ann Edith",Family First,FFP,N,N,4,0,0,0,0,4
VIC,205,Chisholm,C,4,21735,"GOH, Yuli",Family First,FFP,N,N,1,0,0,0,0,1
VIC,205,Chisholm,C,5,21737,"KHOO, Joyce",Family First,FFP,N,N,3,0,0,0,0,3
VIC,205,Chisholm,C,9998,0,Unapportioned,Family First,FFP,N,N,0,0,0,0,0,0
VIC,205,Chisholm,D,0,22131,D Ticket Votes,Australian Greens,GRN,N,N,8870,1079,49,506,624,11128
VIC,205,Chisholm,D,1,21875,"DI NATALE, Richard",Australian Greens,GRN,N,N,1079,44,0,0,55,1178
VIC,205,Chisholm,D,2,21877,"RICE, Janet",Australian Greens,GRN,N,N,38,0,0,0,3,41
VIC,205,Chisholm,D,3,21878,"BUI, Nam",Australian Greens,GRN,N,N,16,1,0,0,0,17
VIC,205,Chisholm,D,4,21883,"HARGRAVE, Jen",Australian Greens,GRN,N,N,17,0,0,0,2,19
VIC,205,Chisholm,D,5,21885,"RIVENDELL, Julie",Australian Greens,GRN,N,N,21,4,0,0,0,25
VIC,205,Chisholm,D,6,21887,"SHNOOKAL, Liezl",Australian Greens,GRN,N,N,21,0,0,0,3,24
VIC,205,Chisholm,D,9998,0,Unapportioned,Australian Greens,GRN,N,N,0,0,0,0,0,0
VIC,205,Chisholm,E,0,22123,E Ticket Votes,Senator On-Line,SOL,N,N,33,1,4,1,2,41
VIC,205,Chisholm,E,1,21434,"SARGENT, Glenn R",Senator On-Line,SOL,N,N,8,0,0,0,0,8
VIC,205,Chisholm,E,2,21437,"WARDLE, Emma Louise",Senator On-Line,SOL,N,N,1,0,0,0,0,1
VIC,205,Chisholm,E,9998,0,Unapportioned,Senator On-Line,SOL,N,N,0,0,0,0,0,0
VIC,205,Chisholm,F,0,22136,F Ticket Votes,Democratic Labor Party (DLP) of Australia,DLP,N,N,1062,113,10,45,134,1364
VIC,205,Chisholm,F,1,21985,"MADIGAN, John",Democratic Labor Party (DLP) of Australia,DLP,N,N,31,3,0,0,4,38
VIC,205,Chisholm,F,2,21987,"GONSALVEZ, Geraldine",Democratic Labor Party (DLP) of Australia,DLP,N,N,5,0,0,0,0,5
VIC,205,Chisholm,F,3,21989,"KAVANAGH, John",Democratic Labor Party (DLP) of Australia,DLP,N,N,4,1,0,0,1,6
VIC,205,Chisholm,F,9998,0,Unapportioned,Democratic Labor Party (DLP) of Australia,DLP,N,N,0,0,0,0,0,0
VIC,205,Chisholm,G,0,22128,G Ticket Votes,Australian Democrats,DEM,N,N,268,27,0,13,38,346
VIC,205,Chisholm,G,1,21708,"HOWE, Roger",Australian Democrats,DEM,N,N,63,2,0,0,5,70
VIC,205,Chisholm,G,2,21711,"WESTGARTH, Rick",Australian Democrats,DEM,N,N,4,0,0,0,1,5
VIC,205,Chisholm,G,9998,0,Unapportioned,Australian Democrats,DEM,N,N,0,0,0,0,0,0
VIC,205,Chisholm,H,0,22125,H Ticket Votes,Shooters and Fishers,ASP,N,N,302,43,0,18,36,399
VIC,205,Chisholm,H,1,21443,"KELLY, Peter Maxwell",Shooters and Fishers,ASP,N,N,24,2,0,0,2,28
VIC,205,Chisholm,H,2,21445,"KRSTIC, Alex",Shooters and Fishers,ASP,N,N,2,0,0,0,1,3
VIC,205,Chisholm,H,9998,0,Unapportioned,Shooters and Fishers,ASP,N,N,0,0,0,0,0,0
VIC,205,Chisholm,I,0,22117,I Ticket Votes,Australian Sex Party,ASXP,N,N,990,177,10,56,53,1286
VIC,205,Chisholm,I,1,20835,"PATTEN, Fiona",Australian Sex Party,ASXP,N,N,167,11,0,0,14,192
VIC,205,Chisholm,I,2,20836,"WILSON, Emma",Australian Sex Party,ASXP,N,N,8,0,0,0,0,8
VIC,205,Chisholm,I,3,20837,"BLAKEY, Katie",Australian Sex Party,ASXP,N,N,15,0,0,0,0,15
VIC,205,Chisholm,I,9998,0,Unapportioned,Australian Sex Party,ASXP,N,N,0,0,0,0,0,0
VIC,205,Chisholm,J,0,22130,J Ticket Votes,The Climate Sceptics,TCS,N,N,71,10,1,3,11,96
VIC,205,Chisholm,J,1,21869,"DAWSON, Chris",The Climate Sceptics,TCS,N,N,17,1,0,0,2,20
VIC,205,Chisholm,J,2,21872,"HOLMES, Lee",The Climate Sceptics,TCS,N,N,1,1,0,0,0,2
VIC,205,Chisholm,J,9998,0,Unapportioned,The Climate Sceptics,TCS,N,N,0,0,0,0,0,0
VIC,205,Chisholm,K,0,22121,K Ticket Votes,Socialist Alliance,SAL,N,N,44,7,0,7,4,62
VIC,205,Chisholm,K,1,21108,"WINDISCH, Margarita",Socialist Alliance,SAL,N,N,4,0,0,0,1,5
VIC,205,Chisholm,K,2,21114,"FIREBRACE, Sharon",Socialist Alliance,SAL,N,N,1,0,0,0,2,3
VIC,205,Chisholm,K,3,21116,"GUY, Ron",Socialist Alliance,SAL,N,N,2,0,0,0,1,3
VIC,205,Chisholm,K,9998,0,Unapportioned,Socialist Alliance,SAL,N,N,0,0,0,0,0,0
VIC,205,Chisholm,L,0,22116,L Ticket Votes,Citizens Electoral Council,CEC,N,N,40,4,1,1,3,49
VIC,205,Chisholm,L,1,20771,"MITCHELL, Doug",Citizens Electoral Council,CEC,N,N,3,0,0,0,0,3
VIC,205,Chisholm,L,2,20775,"ISHERWOOD, Katherine",Citizens Electoral Council,CEC,N,N,1,0,0,0,0,1
VIC,205,Chisholm,L,9998,0,Unapportioned,Citizens Electoral Council,CEC,N,N,0,0,0,0,0,0
VIC,205,Chisholm,M,0,22135,M Ticket Votes,Building Australia,BAP,N,N,59,11,1,1,3,75
VIC,205,Chisholm,M,1,21982,"EVANS, Darren",Building Australia,BAP,N,N,0,0,0,0,0,0
VIC,205,Chisholm,M,2,21983,"WHITE, Sam",Building Australia,BAP,N,N,0,0,0,0,0,0
VIC,205,Chisholm,M,9998,0,Unapportioned,Building Australia,BAP,N,N,0,0,0,0,0,0
VIC,205,Chisholm,N,0,22127,N Ticket Votes,One Nation,ON,N,N,102,16,4,8,14,144
VIC,205,Chisholm,N,1,21700,"TOWNSEND, Rosalyn",One Nation,ON,N,N,6,2,0,0,5,13
VIC,205,Chisholm,N,2,21704,"TOWNSEND, Phillip",One Nation,ON,N,N,0,0,0,0,0,0
VIC,205,Chisholm,N,9998,0,Unapportioned,One Nation,ON,N,N,0,0,0,0,0,0
VIC,205,Chisholm,O,0,22118,O Ticket Votes,Liberal/The Nationals,LNP,N,N,22335,1710,104,1296,2709,28154
VIC,205,Chisholm,O,1,21950,"RONALDSON, Michael",Liberal,LP,N,Y,266,9,0,0,33,308
VIC,205,Chisholm,O,2,21952,"McKENZIE, Bridget",The Nationals,NP,N,N,17,0,0,0,3,20
VIC,205,Chisholm,O,3,21954,"McGAURAN, Julian",Liberal,LP,N,Y,51,2,0,0,8,61
VIC,205,Chisholm,O,4,21956,"JENNISON, Susan",Liberal,LP,N,N,30,2,0,0,1,33
VIC,205,Chisholm,O,9998,0,Unapportioned,Liberal/The Nationals,LNP,N,N,0,0,0,0,0,0
VIC,205,Chisholm,P,0,22132,P Ticket Votes,Christian Democratic Party,CDP,N,N,253,27,2,17,23,322
VIC,205,Chisholm,P,1,21894,"JANSON, Vickie",Christian Democratic Party,CDP,N,N,45,0,0,0,4,49
VIC,205,Chisholm,P,2,21911,"EDDY-VEITZ, BEN",Christian Democratic Party,CDP,N,N,3,2,0,0,0,5
VIC,205,Chisholm,P,9998,0,Unapportioned,Christian Democratic Party,CDP,N,N,0,0,0,0,0,0
VIC,205,Chisholm,Q,0,22124,Q Ticket Votes,Australian Labor Party,ALP,N,N,21734,1718,106,1057,2352,26967
VIC,205,Chisholm,Q,1,21330,"CARR, Kim John",Australian Labor Party,ALP,N,Y,350,14,0,0,41,405
VIC,205,Chisholm,Q,2,21337,"CONROY, Stephen Michael",Australian Labor Party,ALP,N,Y,33,1,0,0,6,40
VIC,205,Chisholm,Q,3,21344,"THOW, Antony",Australian Labor Party,ALP,N,N,12,1,0,0,1,14
VIC,205,Chisholm,Q,4,21347,"LEWIS, Marg",Australian Labor Party,ALP,N,N,20,1,0,0,2,23
VIC,205,Chisholm,Q,5,21358,"FREEMAN, Shelly",Australian Labor Party,ALP,N,N,30,3,0,0,3,36
VIC,205,Chisholm,Q,9998,0,Unapportioned,Australian Labor Party,ALP,N,N,0,0,0,0,0,0
VIC,205,Chisholm,R,0,22120,R Ticket Votes,Secular Party of Australia,SPA,N,N,69,8,0,3,6,86
VIC,205,Chisholm,R,1,20874,"PERKINS, John Leslie",Secular Party of Australia,SPA,N,N,32,0,0,0,3,35
VIC,205,Chisholm,R,2,20877,"SCEATS, Rosemary Elizabeth",Secular Party of Australia,SPA,N,N,5,0,0,0,0,5
VIC,205,Chisholm,R,9998,0,Unapportioned,Secular Party of Australia,SPA,N,N,0,0,0,0,0,0
VIC,205,Chisholm,S,0,22134,S Ticket Votes,Carers Alliance,CA,N,N,67,7,0,3,24,101
VIC,205,Chisholm,S,1,21941,"MONTEAGLE, Christopher",Carers Alliance,CA,N,N,14,0,0,0,2,16
VIC,205,Chisholm,S,2,21942,"PEACOCK, Wendy",Carers Alliance,CA,N,N,2,0,0,0,0,2
VIC,205,Chisholm,S,9998,0,Unapportioned,Carers Alliance,CA,N,N,0,0,0,0,0,0
VIC,205,Chisholm,T,0,22122,T Ticket Votes,Liberal Democrats (LDP),LDP,N,N,1106,138,7,107,165,1523
VIC,205,Chisholm,T,1,21251,"CURRIE, Ross",Liberal Democrats (LDP),LDP,N,N,14,1,0,0,4,19
VIC,205,Chisholm,T,2,21310,"KLASS, Graeme Michael",Liberal Democrats (LDP),LDP,N,N,5,2,0,0,2,9
VIC,205,Chisholm,T,9998,0,Unapportioned,Liberal Democrats (LDP),LDP,N,N,0,0,0,0,0,0
VIC,205,Chisholm,U,0,22133,U Ticket Votes,,,N,N,73,6,2,7,11,99
VIC,205,Chisholm,U,1,21913,"MAYNE, Stephen",,,N,N,65,0,0,0,10,75
VIC,205,Chisholm,U,2,21914,"PICCININI, Paula",,,N,N,3,0,0,0,1,4
VIC,205,Chisholm,U,9998,0,Unapportioned,,,N,N,0,0,0,0,0,0
VIC,205,Chisholm,UG,1,20887,"BEALE, Grant",Independent,IND,N,N,12,0,0,0,1,13
VIC,205,Chisholm,UG,2,21428,"SHEA, Glenn",Independent,IND,N,N,5,0,0,0,1,6
VIC,207,Corangamite,A,0,22119,A Ticket Votes,Socialist Equality Party,SEP,N,N,134,10,0,0,4,148
VIC,207,Corangamite,A,1,20946,"O'CONNOR, Patrick",Socialist Equality Party,SEP,N,N,12,0,0,1,0,13
VIC,207,Corangamite,A,2,20951,"VONGVIXAY, Keo",Socialist Equality Party,SEP,N,N,0,0,0,0,0,0
VIC,207,Corangamite,A,9998,0,Unapportioned,Socialist Equality Party,SEP,N,N,6,0,0,0,0,6
VIC,207,Corangamite,B,0,22126,B Ticket Votes,,,N,N,48,3,0,0,2,53
VIC,207,Corangamite,B,1,21509,"TOSCANO, Joseph",,,N,N,3,0,0,0,0,3
VIC,207,Corangamite,B,2,21512,"WARFE, Jenny",,,N,N,1,0,0,0,0,1
VIC,207,Corangamite,B,3,21514,"SADAUSKAS, Andrew",,,N,N,0,0,0,0,0,0
VIC,207,Corangamite,B,9998,0,Unapportioned,,,N,N,5,0,0,0,0,5
VIC,207,Corangamite,C,0,22129,C Ticket Votes,Family First,FFP,N,N,1751,97,0,0,74,1922
VIC,207,Corangamite,C,1,21716,"FIELDING, Steven",Family First,FFP,N,Y,71,0,0,1,2,74
VIC,207,Corangamite,C,2,21728,"PLUMRIDGE, Gary",Family First,FFP,N,N,21,0,0,0,0,21
VIC,207,Corangamite,C,3,21732,"BOWN SEELEY, Ann Edith",Family First,FFP,N,N,0,0,0,0,0,0
VIC,207,Corangamite,C,4,21735,"GOH, Yuli",Family First,FFP,N,N,0,0,0,0,0,0
VIC,207,Corangamite,C,5,21737,"KHOO, Joyce",Family First,FFP,N,N,1,0,0,0,0,1
VIC,207,Corangamite,C,9998,0,Unapportioned,Family First,FFP,N,N,48,0,0,0,0,48
VIC,207,Corangamite,D,0,22131,D Ticket Votes,Australian Greens,GRN,N,N,10436,1034,0,0,531,12001
VIC,207,Corangamite,D,1,21875,"DI NATALE, Richard",Australian Greens,GRN,N,N,510,0,0,26,13,549
VIC,207,Corangamite,D,2,21877,"RICE, Janet",Australian Greens,GRN,N,N,17,0,0,3,1,21
VIC,207,Corangamite,D,3,21878,"BUI, Nam",Australian Greens,GRN,N,N,6,0,0,0,0,6
VIC,207,Corangamite,D,4,21883,"HARGRAVE, Jen",Australian Greens,GRN,N,N,5,0,0,2,0,7
VIC,207,Corangamite,D,5,21885,"RIVENDELL, Julie",Australian Greens,GRN,N,N,5,0,0,2,2,9
VIC,207,Corangamite,D,6,21887,"SHNOOKAL, Liezl",Australian Greens,GRN,N,N,9,0,0,1,0,10
VIC,207,Corangamite,D,9998,0,Unapportioned,Australian Greens,GRN,N,N,320,0,0,0,0,320
VIC,207,Corangamite,E,0,22123,E Ticket Votes,Senator On-Line,SOL,N,N,36,2,0,0,1,39
VIC,207,Corangamite,E,1,21434,"SARGENT, Glenn R",Senator On-Line,SOL,N,N,1,0,0,1,0,2
VIC,207,Corangamite,E,2,21437,"WARDLE, Emma Louise",Senator On-Line,SOL,N,N,1,0,0,0,0,1
VIC,207,Corangamite,E,9998,0,Unapportioned,Senator On-Line,SOL,N,N,0,0,0,0,0,0
VIC,207,Corangamite,F,0,22136,F Ticket Votes,Democratic Labor Party (DLP) of Australia,DLP,N,N,1307,130,0,0,70,1507
VIC,207,Corangamite,F,1,21985,"MADIGAN, John",Democratic Labor Party (DLP) of Australia,DLP,N,N,18,0,0,1,0,19
VIC,207,Corangamite,F,2,21987,"GONSALVEZ, Geraldine",Democratic Labor Party (DLP) of Australia,DLP,N,N,0,0,0,0,0,0
VIC,207,Corangamite,F,3,21989,"KAVANAGH, John",Democratic Labor Party (DLP) of Australia,DLP,N,N,5,0,0,0,0,5
VIC,207,Corangamite,F,9998,0,Unapportioned,Democratic Labor Party (DLP) of Australia,DLP,N,N,26,0,0,0,0,26
VIC,207,Corangamite,G,0,22128,G Ticket Votes,Australian Democrats,DEM,N,N,245,18,0,0,20,283
VIC,207,Corangamite,G,1,21708,"HOWE, Roger",Australian Democrats,DEM,N,N,16,0,0,1,0,17
VIC,207,Corangamite,G,2,21711,"WESTGARTH, Rick",Australian Democrats,DEM,N,N,1,0,0,0,0,1
VIC,207,Corangamite,G,9998,0,Unapportioned,Australian Democrats,DEM,N,N,11,0,0,0,0,11
VIC,207,Corangamite,H,0,22125,H Ticket Votes,Shooters and Fishers,ASP,N,N,1123,78,0,0,72,1273
VIC,207,Corangamite,H,1,21443,"KELLY, Peter Maxwell",Shooters and Fishers,ASP,N,N,53,0,0,0,4,57
VIC,207,Corangamite,H,2,21445,"KRSTIC, Alex",Shooters and Fishers,ASP,N,N,4,0,0,0,0,4
VIC,207,Corangamite,H,9998,0,Unapportioned,Shooters and Fishers,ASP,N,N,62,0,0,0,0,62
VIC,207,Corangamite,I,0,22117,I Ticket Votes,Australian Sex Party,ASXP,N,N,1284,176,0,0,44,1504
VIC,207,Corangamite,I,1,20835,"PATTEN, Fiona",Australian Sex Party,ASXP,N,N,41,0,0,3,0,44
VIC,207,Corangamite,I,2,20836,"WILSON, Emma",Australian Sex Party,ASXP,N,N,3,0,0,0,0,3
VIC,207,Corangamite,I,3,20837,"BLAKEY, Katie",Australian Sex Party,ASXP,N,N,6,0,0,0,0,6
VIC,207,Corangamite,I,9998,0,Unapportioned,Australian Sex Party,ASXP,N,N,32,0,0,0,0,32
VIC,207,Corangamite,J,0,22130,J Ticket Votes,The Climate Sceptics,TCS,N,N,85,10,0,0,8,103
VIC,207,Corangamite,J,1,21869,"DAWSON, Chris",The Climate Sceptics,TCS,N,N,10,0,0,0,0,10
VIC,207,Corangamite,J,2,21872,"HOLMES, Lee",The Climate Sceptics,TCS,N,N,0,0,0,0,0,0
VIC,207,Corangamite,J,9998,0,Unapportioned,The Climate Sceptics,TCS,N,N,10,0,0,0,0,10
VIC,207,Corangamite,K,0,22121,K Ticket Votes,Socialist Alliance,SAL,N,N,49,13,0,0,1,63
VIC,207,Corangamite,K,1,21108,"WINDISCH, Margarita",Socialist Alliance,SAL,N,N,8,0,0,2,0,10
VIC,207,Corangamite,K,2,21114,"FIREBRACE, Sharon",Socialist Alliance,SAL,N,N,1,0,0,0,0,1
VIC,207,Corangamite,K,3,21116,"GUY, Ron",Socialist Alliance,SAL,N,N,0,0,0,0,0,0
